Timestamp,Temperature,Humidity,Alcohol,Light Intensity
2024-11-28 23:49:37,22.00, 65.70, 23.00, 4095
2024-11-28 23:49:42,22.00, 65.60, 23.00, 4095
2024-11-28 23:49:47,22.00, 65.60, 23.00, 4095
2024-11-28 23:49:52,22.10, 65.40, 23.00, 4095
2024-11-28 23:49:57,22.10, 65.40, 23.00, 4095
2024-11-28 23:50:02,22.00, 65.20, 22.00, 4095
2024-11-28 23:50:07,22.00, 65.40, 25.00, 4095
2024-11-28 23:50:12,22.10, 65.40, 25.00, 4095
2024-11-28 23:50:17,22.00, 65.40, 23.00, 4095
2024-11-28 23:50:22,22.00, 65.40, 23.00, 4095
2024-11-28 23:50:27,22.10, 65.80, 23.00, 4095
2024-11-28 23:50:32,22.10, 65.30, 23.00, 4095
2024-11-28 23:50:37,22.10, 65.60, 23.00, 4095
2024-11-28 23:50:42,22.00, 65.60, 22.00, 4095
2024-11-28 23:50:47,22.10, 65.30, 23.00, 4095
2024-11-28 23:50:52,22.10, 65.50, 23.00, 4095
2024-11-28 23:50:57,22.00, 65.40, 22.00, 4095
2024-11-28 23:51:02,22.10, 65.00, 23.00, 4095
2024-11-28 23:51:07,22.00, 65.00, 23.00, 4095
2024-11-28 23:51:12,22.00, 65.10, 23.00, 4095
2024-11-28 23:51:17,22.00, 65.30, 23.00, 4095
2024-11-28 23:51:22,22.00, 65.10, 23.00, 4095
2024-11-28 23:51:27,22.00, 65.30, 23.00, 4095
2024-11-28 23:51:32,22.00, 65.00, 23.00, 4095
2024-11-28 23:51:37,22.00, 65.20, 23.00, 4095
2024-11-28 23:51:42,22.10, 65.30, 23.00, 4095
2024-11-28 23:51:47,22.00, 65.10, 23.00, 4095
2024-11-28 23:51:52,22.10, 65.20, 23.00, 4095
2024-11-28 23:51:57,22.00, 65.50, 23.00, 4095
2024-11-28 23:52:02,22.00, 65.20, 25.00, 4095
2024-11-28 23:52:07,22.10, 65.20, 25.00, 4095
2024-11-28 23:52:12,22.00, 65.30, 23.00, 4095
2024-11-28 23:52:17,22.00, 65.40, 23.00, 4095
2024-11-28 23:52:22,22.00, 65.50, 23.00, 4095
2024-11-28 23:52:27,22.00, 65.50, 23.00, 4095
2024-11-28 23:52:32,22.00, 65.60, 23.00, 4095
2024-11-28 23:52:37,22.00, 65.70, 25.00, 4095
2024-11-28 23:52:42,22.00, 65.60, 23.00, 4095
2024-11-28 23:52:47,22.00, 65.60, 22.00, 4095
2024-11-28 23:52:52,22.00, 65.50, 23.00, 4095
2024-11-28 23:52:57,22.00, 65.50, 22.00, 4095
2024-11-28 23:53:02,21.90, 65.50, 22.00, 4095
2024-11-28 23:53:07,22.00, 65.50, 25.00, 4095
2024-11-28 23:53:12,22.00, 65.40, 23.00, 4095
2024-11-28 23:53:17,21.90, 65.40, 23.00, 4095
2024-11-28 23:53:22,22.00, 65.20, 23.00, 4095
2024-11-28 23:53:27,22.00, 65.30, 23.00, 4095
2024-11-28 23:53:32,22.00, 65.30, 23.00, 4095
2024-11-28 23:53:37,22.00, 65.30, 23.00, 4095
2024-11-28 23:53:42,22.00, 65.40, 23.00, 4095
2024-11-28 23:53:47,22.00, 65.20, 22.00, 4095
2024-11-28 23:53:52,22.00, 65.40, 23.00, 4095
2024-11-28 23:53:57,21.90, 65.60, 22.00, 4095
2024-11-28 23:54:02,22.00, 65.40, 25.00, 4095
2024-11-28 23:54:07,22.00, 65.60, 23.00, 4095
2024-11-28 23:54:12,21.90, 65.80, 23.00, 4095
2024-11-28 23:54:17,22.00, 65.40, 23.00, 4095
2024-11-28 23:54:22,22.00, 65.50, 23.00, 4095
2024-11-28 23:54:27,22.00, 65.60, 22.00, 4095
2024-11-28 23:54:32,21.90, 65.50, 23.00, 4095
2024-11-28 23:54:37,21.90, 65.60, 23.00, 4095
2024-11-28 23:54:42,21.90, 65.80, 22.00, 4095
2024-11-28 23:54:47,21.90, 65.70, 23.00, 4095
2024-11-28 23:54:52,22.00, 65.60, 22.00, 4095
2024-11-28 23:54:57,22.00, 65.80, 25.00, 4095
2024-11-28 23:55:02,21.90, 65.70, 25.00, 4095
2024-11-28 23:55:07,22.00, 65.40, 23.00, 4095
2024-11-28 23:55:12,22.00, 65.40, 23.00, 4095
2024-11-28 23:55:17,22.00, 65.40, 23.00, 4095
2024-11-28 23:55:22,22.00, 65.40, 23.00, 4095
2024-11-28 23:55:27,22.00, 65.60, 23.00, 4095
2024-11-28 23:55:32,22.00, 65.50, 22.00, 4095
2024-11-28 23:55:37,22.00, 65.50, 23.00, 4095
2024-11-28 23:55:42,22.00, 65.60, 22.00, 4095
2024-11-28 23:55:47,22.00, 65.30, 23.00, 4095
2024-11-28 23:55:52,22.00, 65.30, 23.00, 4095
2024-11-28 23:55:57,22.00, 65.10, 25.00, 4095
2024-11-28 23:56:02,22.00, 65.40, 23.00, 4095
2024-11-28 23:56:07,22.00, 65.30, 23.00, 4095
2024-11-28 23:56:12,22.00, 65.20, 23.00, 4095
2024-11-28 23:56:17,21.90, 65.20, 23.00, 4095
2024-11-28 23:56:22,21.90, 65.40, 22.00, 4095
2024-11-28 23:56:27,21.90, 65.30, 23.00, 4095
2024-11-28 23:56:32,22.00, 65.60, 22.00, 4095
2024-11-28 23:56:37,22.00, 65.50, 23.00, 4095
2024-11-28 23:56:42,22.00, 65.60, 23.00, 4095
2024-11-28 23:56:47,22.00, 65.60, 22.00, 4095
2024-11-28 23:56:52,22.00, 65.40, 22.00, 4095
2024-11-28 23:56:57,22.00, 65.40, 24.00, 4095
2024-11-28 23:57:02,22.00, 65.30, 23.00, 4095
2024-11-28 23:57:07,22.00, 65.20, 23.00, 4095
2024-11-28 23:57:12,22.00, 65.30, 23.00, 4095
2024-11-28 23:57:17,22.00, 64.90, 23.00, 4095
2024-11-28 23:57:22,22.00, 65.20, 22.00, 4095
2024-11-28 23:57:27,21.90, 65.40, 23.00, 4095
2024-11-28 23:57:32,21.90, 65.20, 23.00, 4095
2024-11-28 23:57:37,22.00, 65.30, 23.00, 4095
2024-11-28 23:57:47,21.90, 65.30, 23.00, 4095
2024-11-28 23:57:52,22.00, 65.10, 25.00, 4095
2024-11-28 23:57:57,22.00, 65.10, 23.00, 4095
2024-11-28 23:58:02,22.00, 65.20, 22.00, 4095
2024-11-28 23:58:07,22.00, 65.00, 23.00, 4095
2024-11-28 23:58:12,21.90, 65.40, 23.00, 4095
2024-11-28 23:58:17,22.00, 65.30, 23.00, 4095
2024-11-28 23:58:22,21.90, 65.20, 23.00, 4095
2024-11-28 23:58:27,22.00, 65.30, 23.00, 4095
2024-11-28 23:58:32,22.00, 65.20, 23.00, 4095
2024-11-28 23:58:37,21.90, 65.20, 23.00, 4095
2024-11-28 23:58:42,22.00, 65.10, 23.00, 4095
2024-11-28 23:58:47,22.00, 65.30, 22.00, 4095
2024-11-28 23:58:52,21.90, 65.20, 25.00, 4095
2024-11-28 23:58:57,21.90, 65.00, 23.00, 4095
2024-11-28 23:59:02,22.00, 65.20, 22.00, 4095
2024-11-28 23:59:07,22.00, 65.10, 23.00, 4095
2024-11-28 23:59:12,22.00, 65.40, 23.00, 4095
2024-11-28 23:59:17,21.90, 65.20, 20.00, 4095
2024-11-28 23:59:22,22.00, 65.40, 23.00, 4095
2024-11-28 23:59:27,21.90, 65.50, 23.00, 4095
2024-11-28 23:59:32,22.00, 65.50, 23.00, 4095
2024-11-28 23:59:37,22.00, 65.60, 22.00, 4095
2024-11-28 23:59:42,21.90, 65.40, 22.00, 4095
2024-11-28 23:59:47,21.90, 65.40, 23.00, 4095
2024-11-28 23:59:52,21.90, 65.40, 24.00, 4095
2024-11-28 23:59:57,22.00, 65.30, 23.00, 4095
2024-11-29 00:00:02,21.90, 65.50, 23.00, 4095
2024-11-29 00:00:07,21.90, 65.40, 22.00, 4095
2024-11-29 00:00:12,21.90, 65.40, 23.00, 4095
2024-11-29 00:00:17,22.00, 65.30, 23.00, 4095
2024-11-29 00:00:22,21.90, 65.40, 23.00, 4095
2024-11-29 00:00:27,21.90, 65.10, 23.00, 4095
2024-11-29 00:00:32,21.90, 65.30, 23.00, 4095
2024-11-29 00:00:37,21.90, 65.10, 22.00, 4095
2024-11-29 00:00:42,21.90, 65.30, 22.00, 4095
2024-11-29 00:00:47,21.90, 65.00, 22.00, 4095
2024-11-29 00:00:52,21.90, 65.30, 25.00, 4095
2024-11-29 00:00:57,21.90, 65.10, 23.00, 4095
2024-11-29 00:01:02,21.80, 65.30, 23.00, 4095
2024-11-29 00:01:07,21.90, 65.20, 23.00, 4095
2024-11-29 00:01:12,21.90, 65.30, 23.00, 4095
2024-11-29 00:01:17,21.90, 65.40, 23.00, 4095
2024-11-29 00:01:22,21.90, 65.30, 23.00, 4095
2024-11-29 00:01:27,21.90, 65.20, 23.00, 4095
2024-11-29 00:01:32,21.90, 65.40, 23.00, 4095
2024-11-29 00:01:37,21.90, 65.40, 23.00, 4095
2024-11-29 00:01:42,21.90, 65.30, 23.00, 4095
2024-11-29 00:01:47,21.90, 65.50, 21.00, 4095
2024-11-29 00:01:52,21.90, 65.40, 25.00, 4095
2024-11-29 00:01:57,21.80, 65.30, 23.00, 4095
2024-11-29 00:02:02,21.90, 65.20, 23.00, 4095
2024-11-29 00:02:07,21.90, 65.20, 23.00, 4095
2024-11-29 00:02:12,21.80, 65.20, 23.00, 4095
2024-11-29 00:02:17,21.90, 65.30, 23.00, 4095
2024-11-29 00:02:22,21.80, 65.30, 23.00, 4095
2024-11-29 00:02:27,21.80, 65.00, 23.00, 4095
2024-11-29 00:02:32,21.90, 65.40, 23.00, 4095
2024-11-29 00:02:37,21.90, 65.30, 22.00, 4095
2024-11-29 00:02:43,21.80, 65.30, 22.00, 4095
2024-11-29 00:02:48,21.90, 65.30, 25.00, 4095
2024-11-29 00:02:52,21.90, 65.30, 23.00, 4095
2024-11-29 00:02:58,21.80, 65.20, 23.00, 4095
2024-11-29 00:03:03,21.80, 65.20, 23.00, 4095
2024-11-29 00:03:08,21.90, 65.30, 23.00, 4095
2024-11-29 00:03:12,21.90, 65.40, 23.00, 4095
2024-11-29 00:03:18,21.90, 65.50, 23.00, 4095
2024-11-29 00:03:23,21.80, 65.40, 23.00, 4095
2024-11-29 00:03:28,21.90, 65.40, 22.00, 4095
2024-11-29 00:03:32,21.90, 65.20, 23.00, 4095
2024-11-29 00:03:38,21.90, 65.30, 22.00, 4095
2024-11-29 00:03:43,21.90, 65.40, 22.00, 4095
2024-11-29 00:03:48,21.80, 65.30, 23.00, 4095
2024-11-29 00:03:53,21.90, 65.50, 22.00, 4095
2024-11-29 00:03:58,21.80, 65.40, 23.00, 4095
2024-11-29 00:04:03,21.80, 65.40, 23.00, 4095
2024-11-29 00:04:08,21.80, 65.30, 23.00, 4095
2024-11-29 00:04:13,21.80, 65.50, 23.00, 4095
2024-11-29 00:04:18,21.90, 65.20, 23.00, 4095
2024-11-29 00:04:23,21.90, 65.20, 23.00, 4095
2024-11-29 00:04:28,21.80, 65.20, 22.00, 4095
2024-11-29 00:04:33,21.80, 65.40, 22.00, 4095
2024-11-29 00:04:38,21.90, 65.40, 22.00, 4095
2024-11-29 00:04:43,21.90, 65.40, 22.00, 4095
2024-11-29 00:04:48,21.90, 65.40, 24.00, 4095
2024-11-29 00:05:03,21.90, 65.50, 22.00, 4095
2024-11-29 00:05:08,21.80, 65.20, 22.00, 4095
2024-11-29 00:05:13,21.80, 65.70, 24.00, 4095
2024-11-29 00:05:18,21.80, 65.70, 21.00, 4095
2024-11-29 00:05:23,21.90, 65.90, 23.00, 4095
2024-11-29 00:05:28,21.80, 65.50, 23.00, 4095
2024-11-29 00:05:33,21.80, 65.60, 22.00, 4095
2024-11-29 00:05:38,21.80, 65.70, 24.00, 4095
2024-11-29 00:05:43,21.90, 65.50, 24.00, 4095
2024-11-29 00:05:48,21.80, 65.50, 23.00, 4095
2024-11-29 00:05:53,21.90, 65.40, 23.00, 4095
2024-11-29 00:05:58,21.90, 65.40, 22.00, 4095
2024-11-29 00:06:03,21.90, 65.60, 23.00, 4095
2024-11-29 00:06:08,21.90, 65.50, 22.00, 4095
2024-11-29 00:06:13,21.90, 65.40, 22.00, 4095
2024-11-29 00:06:18,21.90, 65.40, 23.00, 4095
2024-11-29 00:06:23,21.80, 65.40, 23.00, 4095
2024-11-29 00:06:28,21.90, 65.20, 21.00, 4095
2024-11-29 00:08:48,21.90, 65.10, 22.00, 4095
2024-11-29 00:08:53,21.80, 65.20, 21.00, 4095
2024-11-29 00:08:58,22.00, 64.80, 22.00, 4095
2024-11-29 00:09:03,21.90, 65.20, 23.00, 4095
2024-11-29 00:09:08,21.90, 65.30, 24.00, 4095
2024-11-29 00:09:13,21.90, 65.20, 22.00, 4095
2024-11-29 00:09:18,21.90, 65.30, 22.00, 4095
2024-11-29 00:09:23,21.80, 65.30, 22.00, 4095
2024-11-29 00:09:28,21.90, 65.20, 22.00, 4095
2024-11-29 00:09:33,21.90, 65.30, 24.00, 4095
2024-11-29 00:09:38,21.80, 65.30, 22.00, 4095
2024-11-29 00:09:43,21.90, 65.50, 22.00, 4095
2024-11-29 00:09:48,21.90, 65.50, 22.00, 4095
2024-11-29 00:09:53,21.90, 65.50, 23.00, 4095
2024-11-29 00:09:58,21.90, 65.20, 24.00, 4095
2024-11-29 00:10:03,21.90, 65.20, 22.00, 4095
2024-11-29 00:10:08,21.90, 65.20, 22.00, 4095
2024-11-29 00:10:13,21.80, 65.30, 22.00, 4095
2024-11-29 00:10:18,21.90, 65.40, 22.00, 4095
2024-11-29 00:10:23,21.80, 65.20, 22.00, 4095
2024-11-29 00:10:28,21.80, 65.30, 22.00, 4095
2024-11-29 00:10:33,21.80, 65.20, 22.00, 4095
2024-11-29 00:10:38,21.80, 65.00, 23.00, 4095
2024-11-29 00:10:43,21.80, 65.10, 22.00, 4095
2024-11-29 00:10:48,21.90, 64.90, 21.00, 4095
2024-11-29 00:10:53,21.90, 65.00, 23.00, 4095
2024-11-29 00:10:58,21.90, 64.80, 22.00, 4095
2024-11-29 00:11:03,21.80, 65.00, 22.00, 4095
2024-11-29 00:11:38,21.80, 65.20, 21.00, 4095
2024-11-29 00:11:43,21.90, 65.30, 21.00, 4095
2024-11-29 00:11:48,21.80, 65.10, 24.00, 4095
2024-11-29 00:11:53,21.80, 64.90, 22.00, 4095
2024-11-29 00:11:58,21.80, 64.90, 22.00, 4095
2024-11-29 00:12:03,21.80, 65.10, 22.00, 4095
2024-11-29 00:12:08,21.80, 65.00, 22.00, 4095
2024-11-29 00:12:13,21.80, 65.00, 22.00, 4095
2024-11-29 00:12:18,21.80, 65.20, 22.00, 4095
2024-11-29 00:12:23,21.90, 65.00, 22.00, 4095
2024-11-29 00:12:28,21.90, 65.20, 22.00, 4095
2024-11-29 00:12:33,21.80, 65.10, 21.00, 4095
2024-11-29 00:14:28,21.80, 64.90, 24.00, 4095
2024-11-29 00:14:33,21.90, 64.90, 24.00, 4095
2024-11-29 00:14:38,21.90, 64.60, 22.00, 4095
2024-11-29 00:14:43,21.90, 64.70, 22.00, 4095
2024-11-29 00:14:48,21.90, 64.50, 22.00, 4095
2024-11-29 00:14:53,21.90, 64.60, 22.00, 4095
2024-11-29 00:14:58,21.80, 64.50, 23.00, 4095
2024-11-29 00:15:03,21.90, 64.70, 22.00, 4095
2024-11-29 00:15:08,21.80, 64.70, 22.00, 4095
2024-11-29 00:15:13,21.90, 64.70, 21.00, 4095
2024-11-29 00:15:18,21.90, 64.70, 21.00, 4095
2024-11-29 00:15:23,21.90, 64.60, 22.00, 4095
2024-11-29 00:15:28,21.90, 64.80, 23.00, 4095
2024-11-29 00:15:33,21.90, 64.60, 22.00, 4095
2024-11-29 00:15:38,21.90, 64.60, 22.00, 4095
2024-11-29 00:16:58,21.90, 64.50, 22.00, 4095
2024-11-29 00:17:03,21.90, 64.60, 21.00, 4095
2024-11-29 00:17:08,21.90, 64.50, 21.00, 4095
2024-11-29 00:17:13,21.90, 64.50, 21.00, 4095
2024-11-29 00:17:18,21.90, 64.40, 22.00, 4095
2024-11-29 00:17:23,21.90, 64.40, 22.00, 4095
2024-11-29 00:17:29,21.80, 64.30, 22.00, 4095
2024-11-29 00:17:33,21.90, 64.20, 22.00, 4095
2024-11-29 00:17:39,21.90, 64.30, 22.00, 4095
2024-11-29 00:17:44,21.90, 64.30, 22.00, 4095
2024-11-29 00:24:44,21.80, 64.50, 20.00, 4095
2024-11-29 00:24:49,21.80, 64.60, 21.00, 4095
2024-11-29 00:24:54,21.80, 64.50, 22.00, 4095
2024-11-29 00:24:59,21.80, 64.60, 21.00, 4095
2024-11-29 00:25:04,21.80, 64.40, 23.00, 4095
2024-11-29 00:25:34,21.80, 64.90, 21.00, 4095
2024-11-29 00:25:39,21.80, 65.00, 22.00, 4095
2024-11-29 00:25:44,21.80, 64.80, 22.00, 4095
2024-11-29 00:25:49,21.90, 64.90, 22.00, 4095
2024-11-29 00:25:54,21.80, 65.20, 21.00, 4095
2024-11-29 00:29:44,21.80, 65.80, 11.00, 4095
2024-11-29 00:29:49,21.80, 65.50, 11.00, 4095
2024-11-29 00:29:54,21.90, 65.40, 12.00, 4095
2024-11-29 00:29:59,21.70, 65.60, 12.00, 4095
2024-11-29 00:30:04,21.90, 65.40, 13.00, 4095
2024-11-29 00:30:09,21.90, 65.70, 13.00, 4095
2024-11-29 00:30:14,21.80, 65.60, 18.00, 4095
2024-11-29 00:30:19,21.80, 65.70, 14.00, 4095
2024-11-29 00:30:24,21.80, 65.60, 12.00, 4095
2024-11-29 00:30:29,21.80, 65.70, 14.00, 4095
2024-11-29 00:30:34,21.80, 65.70, 14.00, 4095
2024-11-29 00:30:39,21.80, 65.70, 13.00, 4095
2024-11-29 00:30:44,21.80, 65.90, 14.00, 4095
2024-11-29 00:30:49,21.90, 65.80, 20.00, 4095
2024-11-29 00:30:54,21.80, 65.70, 16.00, 4095
2024-11-29 00:30:59,21.80, 65.80, 16.00, 4095
2024-11-29 00:31:04,21.80, 65.50, 20.00, 4095
2024-11-29 00:31:09,21.80, 65.70, 17.00, 4095
2024-11-29 00:31:14,21.80, 65.60, 16.00, 4095
2024-11-29 00:31:19,21.80, 65.70, 21.00, 4095
2024-11-29 00:31:24,21.90, 65.60, 17.00, 4095
2024-11-29 00:31:29,21.90, 65.50, 19.00, 4095
2024-11-29 00:31:34,21.90, 65.60, 20.00, 4095
2024-11-29 00:31:39,21.80, 65.50, 19.00, 4095
2024-11-29 00:31:44,21.80, 65.30, 18.00, 4095
2024-11-29 00:31:49,21.90, 65.40, 18.00, 4095
2024-11-29 00:31:54,21.80, 65.40, 18.00, 4095
2024-11-29 00:31:59,21.80, 65.20, 18.00, 4095
2024-11-29 00:32:04,21.80, 65.30, 17.00, 4095
2024-11-29 00:32:09,21.70, 65.50, 17.00, 4095
2024-11-29 00:32:14,21.70, 65.20, 16.00, 4095
2024-11-29 00:32:19,21.80, 65.10, 15.00, 4095
2024-11-29 00:32:24,21.90, 65.10, 17.00, 4095
2024-11-29 00:32:29,21.80, 65.10, 17.00, 4095
2024-11-29 00:32:34,21.80, 65.30, 18.00, 4095
2024-11-29 00:32:39,21.80, 65.20, 16.00, 4095
2024-11-29 00:32:44,21.80, 65.10, 16.00, 4095
2024-11-29 00:32:49,21.80, 64.80, 20.00, 4095
2024-11-29 00:32:54,21.80, 65.00, 16.00, 4095
2024-11-29 00:32:59,21.70, 64.90, 17.00, 4095
2024-11-29 00:33:04,21.80, 65.00, 17.00, 4095
2024-11-29 00:33:09,21.80, 65.10, 16.00, 4095
2024-11-29 00:33:14,21.80, 65.00, 16.00, 4095
2024-11-29 00:33:19,21.80, 65.10, 16.00, 4095
2024-11-29 00:33:24,21.80, 65.10, 21.00, 4095
2024-11-29 00:33:29,21.80, 64.90, 17.00, 4095
2024-11-29 00:33:34,21.80, 64.70, 15.00, 4095
2024-11-29 00:33:39,21.80, 64.80, 16.00, 4095
2024-11-29 00:33:44,21.80, 65.00, 16.00, 4095
2024-11-29 00:33:49,21.80, 65.00, 16.00, 4095
2024-11-29 00:33:54,21.80, 64.70, 21.00, 4095
2024-11-29 00:33:59,21.80, 64.80, 16.00, 4095
2024-11-29 00:34:04,21.80, 65.00, 17.00, 4095
2024-11-29 00:34:09,21.80, 65.00, 16.00, 4095
2024-11-29 00:34:14,21.70, 65.20, 16.00, 4095
2024-11-29 00:34:20,21.90, 65.00, 16.00, 4095
2024-11-29 00:34:25,21.80, 65.20, 18.00, 4095
2024-11-29 00:34:30,21.80, 65.10, 16.00, 4095
2024-11-29 00:34:35,21.80, 65.10, 17.00, 4095
2024-11-29 00:34:40,21.80, 65.00, 21.00, 4095
2024-11-29 00:34:44,21.80, 65.20, 17.00, 4095
2024-11-29 00:34:50,21.80, 64.80, 15.00, 4095
2024-11-29 00:34:55,21.80, 65.40, 15.00, 4095
2024-11-29 00:35:00,21.80, 65.60, 14.00, 4095
2024-11-29 00:35:05,21.80, 65.30, 17.00, 4095
2024-11-29 00:35:10,21.80, 65.20, 16.00, 4095
2024-11-29 00:35:15,21.90, 65.20, 15.00, 4095
2024-11-29 00:35:20,21.80, 65.20, 15.00, 4095
2024-11-29 00:35:25,21.80, 65.30, 15.00, 4095
2024-11-29 00:35:30,21.80, 65.00, 16.00, 4095
2024-11-29 00:35:35,21.80, 65.10, 17.00, 4095
2024-11-29 00:35:40,21.90, 65.20, 15.00, 4095
2024-11-29 00:35:45,21.90, 65.30, 17.00, 4095
2024-11-29 00:35:50,21.80, 65.20, 16.00, 4095
2024-11-29 00:35:55,21.90, 65.30, 16.00, 4095
2024-11-29 00:36:00,21.80, 65.40, 21.00, 4095
2024-11-29 00:36:05,21.90, 65.10, 16.00, 4095
2024-11-29 00:36:10,21.90, 65.00, 16.00, 4095
2024-11-29 00:36:15,21.90, 64.90, 16.00, 4095
2024-11-29 00:36:20,21.90, 64.60, 16.00, 4095
2024-11-29 00:36:25,21.90, 64.60, 16.00, 4095
2024-11-29 00:36:30,21.90, 64.60, 19.00, 4095
2024-11-29 00:36:35,21.90, 64.80, 17.00, 4095
2024-11-29 00:36:40,21.90, 64.80, 17.00, 4095
2024-11-29 00:36:45,21.80, 64.80, 16.00, 4095
2024-11-29 00:36:50,21.90, 64.80, 17.00, 4095
2024-11-29 00:36:55,22.00, 64.80, 15.00, 4095
2024-11-29 00:37:00,21.90, 65.10, 16.00, 4095
2024-11-29 00:37:05,21.80, 65.10, 18.00, 4095
2024-11-29 00:37:10,21.90, 64.90, 17.00, 4095
2024-11-29 00:37:15,21.90, 64.90, 17.00, 4095
2024-11-29 00:37:20,21.90, 64.80, 16.00, 4095
2024-11-29 00:37:25,21.90, 64.70, 17.00, 4095
2024-11-29 00:37:30,21.90, 64.50, 16.00, 4095
2024-11-29 00:37:35,21.90, 64.80, 17.00, 4095
2024-11-29 00:37:40,21.90, 64.90, 17.00, 4095
2024-11-29 00:37:45,21.90, 65.00, 16.00, 4095
2024-11-29 00:37:50,21.90, 65.00, 18.00, 4095
2024-11-29 00:37:55,22.00, 65.20, 17.00, 4095
2024-11-29 00:38:00,22.10, 65.30, 16.00, 4095
2024-11-29 00:38:05,22.00, 65.30, 19.00, 4095
2024-11-29 00:38:10,22.20, 65.20, 15.00, 4095
2024-11-29 00:38:15,22.10, 65.00, 16.00, 4095
2024-11-29 00:38:20,22.20, 65.00, 16.00, 4095
2024-11-29 00:38:25,22.30, 65.00, 18.00, 4095
2024-11-29 00:38:30,22.20, 64.70, 13.00, 4095
2024-11-29 00:38:35,22.30, 66.00, 14.00, 4095
2024-11-29 00:38:40,22.30, 65.90, 14.00, 4095
2024-11-29 00:38:45,22.40, 65.50, 12.00, 4095
2024-11-29 00:38:50,22.40, 65.10, 13.00, 4095
2024-11-29 00:38:55,22.50, 64.90, 12.00, 4095
2024-11-29 00:39:00,22.50, 64.60, 9.00, 4095
2024-11-29 00:39:05,22.90, 71.60, 6.00, 4095
2024-11-29 00:39:10,23.10, 83.10, 10.00, 4095
2024-11-29 00:39:15,23.00, 87.30, 7.00, 4095
2024-11-29 00:39:20,23.00, 85.90, 7.00, 4095
2024-11-29 00:39:25,23.00, 82.10, 12.00, 4095
2024-11-29 00:39:30,23.00, 78.90, 16.00, 4095
2024-11-29 00:39:35,23.10, 76.00, 23.00, 4095
2024-11-29 00:39:40,23.00, 72.60, 27.00, 4095
2024-11-29 00:39:45,23.00, 70.60, 28.00, 4095
2024-11-29 00:39:50,22.90, 69.00, 30.00, 4095
2024-11-29 00:39:55,22.90, 68.10, 31.00, 4095
2024-11-29 00:40:00,22.80, 67.50, 32.00, 4095
2024-11-29 00:40:05,22.90, 67.00, 33.00, 4095
2024-11-29 00:40:10,22.80, 66.50, 32.00, 4095
2024-11-29 00:40:15,22.80, 66.30, 32.00, 4095
2024-11-29 00:40:20,22.80, 65.90, 33.00, 4095
2024-11-29 00:40:25,22.70, 65.30, 34.00, 4095
2024-11-29 00:40:30,22.70, 65.20, 34.00, 4095
2024-11-29 00:40:35,22.70, 65.00, 32.00, 4095
2024-11-29 00:40:40,22.70, 64.70, 34.00, 4095
2024-11-29 00:40:45,22.70, 64.50, 32.00, 4095
2024-11-29 00:40:50,22.70, 64.50, 31.00, 4095
2024-11-29 00:40:55,22.70, 64.60, 32.00, 4095
2024-11-29 00:41:00,22.70, 64.30, 31.00, 4095
2024-11-29 00:41:05,22.60, 63.90, 30.00, 4095
2024-11-29 00:41:10,22.60, 64.10, 34.00, 4095
2024-11-29 00:41:15,22.70, 63.70, 31.00, 4095
2024-11-29 00:41:20,22.70, 63.60, 32.00, 4095
2024-11-29 00:41:25,22.60, 63.60, 33.00, 4095
2024-11-29 00:41:30,22.60, 63.40, 33.00, 4095
2024-11-29 00:41:35,22.60, 63.40, 33.00, 4095
2024-11-29 00:41:40,22.60, 63.50, 34.00, 4095
2024-11-29 00:41:45,22.50, 63.50, 36.00, 4095
2024-11-29 00:41:50,22.50, 63.60, 34.00, 4095
2024-11-29 00:41:55,22.60, 63.60, 34.00, 4095
2024-11-29 00:42:00,22.60, 63.70, 34.00, 4095
2024-11-29 00:42:05,22.60, 63.40, 34.00, 4095
2024-11-29 00:42:10,22.50, 63.40, 35.00, 4095
2024-11-29 00:42:15,22.60, 63.30, 36.00, 4095
2024-11-29 00:42:20,22.60, 63.20, 35.00, 4095
2024-11-29 00:42:25,22.50, 63.30, 35.00, 4095
2024-11-29 00:42:30,22.60, 63.50, 35.00, 4095
2024-11-29 00:42:35,22.60, 63.30, 35.00, 4095
2024-11-29 00:42:40,22.60, 63.40, 35.00, 4095
2024-11-29 00:42:45,22.50, 63.10, 35.00, 4095
2024-11-29 00:42:50,22.40, 63.40, 35.00, 4095
2024-11-29 00:42:55,22.40, 62.90, 35.00, 4095
2024-11-29 00:43:00,22.40, 63.20, 36.00, 4095
2024-11-29 00:43:05,22.50, 63.20, 35.00, 4095
2024-11-29 00:43:10,22.40, 63.40, 36.00, 4095
2024-11-29 00:43:15,22.40, 63.50, 36.00, 4095
2024-11-29 00:43:20,22.40, 63.40, 38.00, 4095
2024-11-29 00:43:25,22.40, 63.80, 36.00, 4095
2024-11-29 00:43:30,22.30, 63.60, 36.00, 4095
2024-11-29 00:43:35,22.40, 63.50, 35.00, 4095
2024-11-29 00:43:40,22.40, 63.60, 36.00, 4095
2024-11-29 00:43:45,22.30, 63.60, 36.00, 4095
2024-11-29 00:43:50,22.30, 63.70, 36.00, 4095
2024-11-29 00:43:55,22.30, 63.60, 38.00, 4095
2024-11-29 00:44:00,22.20, 63.90, 39.00, 4095
2024-11-29 00:44:05,22.20, 63.80, 37.00, 4095
2024-11-29 00:44:11,22.30, 63.90, 37.00, 4095
2024-11-29 00:44:15,22.20, 63.90, 36.00, 4095
